currency,order_book_timestamp,best_bid,best_ask,spread,mid_price,obi
ETH-USD,2026-08-28T20:32:51.071331Z,2427.18,2427.31,0.13,2427.245,-0.4495362777790200643849432218
ETH-USD,2026-08-28T20:32:51.124002Z,2427.29,2427.31,0.02,2427.30,-0.3460626427847554462862114123
ETH-USD,2026-08-28T20:32:51.192994Z,2427.29,2427.3,0.01,2427.295,0.1713291020188349989638767896
ETH-USD,2026-08-28T20:32:51.217953Z,2427.29,2427.3,0.01,2427.295,0.1713291020188349989638767896
ETH-USD,2026-08-28T20:32:51.280576Z,2427.29,2427.3,0.01,2427.295,0.1742868584415143709806558772
ETH-USD,2026-08-28T20:32:51.320896Z,2427.29,2427.3,0.01,2427.295,0.1742868584415143709806558772
ETH-USD,2026-08-28T20:32:51.354642Z,2427.29,2427.3,0.01,2427.295,-0.3867839671304143581918536263
ETH-USD,2026-08-28T20:32:51.408743Z,2427.29,2427.3,0.01,2427.295,0.1199110730705561056510112712
ETH-USD,2026-08-28T20:32:51.45449Z,2427.29,2427.31,0.02,2427.30,-0.4207391794376731489846031809
ETH-USD,2026-08-28T20:32:51.5189Z,2427.29,2427.3,0.01,2427.295,0.3732759302842035849310432115
ETH-USD,2026-08-28T20:32:51.546638Z,2427.29,2427.3,0.01,2427.295,-0.03788884752449238701684535281
ETH-USD,2026-08-28T20:32:51.605321Z,2427.29,2427.3,0.01,2427.295,0.01276486000939327300791466840
ETH-USD,2026-08-28T20:32:51.626692Z,2427.29,2427.3,0.01,2427.295,-0.03788884752449238701684535281
ETH-USD,2026-08-28T20:32:51.679481Z,2427.29,2427.3,0.01,2427.295,0.1101729611867917949353408184
ETH-USD,2026-08-28T20:32:51.730177Z,2427.29,2427.3,0.01,2427.295,0.1101729611867917949353408184
ETH-USD,2026-08-28T20:32:51.7877Z,2427.29,2427.3,0.01,2427.295,0.1101729611867917949353408184
ETH-USD,2026-08-28T20:32:51.843677Z,2427.29,2427.3,0.01,2427.295,0.1101729611867917949353408184
ETH-USD,2026-08-28T20:32:51.898373Z,2427.29,2427.3,0.01,2427.295,0.1101729611867917949353408184
ETH-USD,2026-08-28T20:32:51.951788Z,2427.29,2427.3,0.01,2427.295,0.1313778166363419709086172665
ETH-USD,2026-08-28T20:32:51.996738Z,2427.29,2427.3,0.01,2427.295,0.1807929295590630869038053239
ETH-USD,2026-08-28T20:32:52.029127Z,2427.29,2427.3,0.01,2427.295,0.1807929295590630869038053239
ETH-USD,2026-08-28T20:32:52.150489Z,2427.29,2427.3,0.01,2427.295,0.1807929295590630869038053239
ETH-USD,2026-08-28T20:32:52.18987Z,2427.29,2427.3,0.01,2427.295,0.1240746534815988065129639869
ETH-USD,2026-08-28T20:32:52.253676Z,2427.29,2427.3,0.01,2427.295,0.1240746534815988065129639869
ETH-USD,2026-08-28T20:32:52.284353Z,2427.29,2427.3,0.01,2427.295,0.1240746534815988065129639869
ETH-USD,2026-08-28T20:32:52.354634Z,2427.29,2427.3,0.01,2427.295,-0.04225622068025665566391601379
ETH-USD,2026-08-28T20:32:52.400284Z,2427.14,2427.15,0.01,2427.145,0.01214132814187491037872787306
ETH-USD,2026-08-28T20:32:52.450945Z,2427.14,2427.15,0.01,2427.145,0.1154426303916820901920688391
